increment,price,zero
2912,654.75,0
2913,656.059998,0
2914,645.669983,0
2915,646.190002,0
2916,629.799988,0
2917,628.369995,0
2918,634.070007,0
2919,643.559998,0
2920,638.72998,0
2921,633.77002,0
2922,626.869995,0
2923,626.650024,0
2924,631.169983,0
2925,635.900024,0
2926,630.909973,0
2927,635.26001,0
2928,639.950012,0
2929,650.02002,0
2930,662.48999,0
2931,660.22998,0
2932,662.380005,0
2933,664.159973,0
2934,662.590027,0
2935,662.099976,0
2936,665.77002,0
2937,660.200012,0
2938,662.049988,0
2939,662.280029,0
2940,665.210022,0
2941,666.580017,0
2942,665.690002,0
2943,665.070007,0
2944,670.679993,0
2945,667.030029,0
2946,663.880005,0
2947,666.400024,0
2948,664.809998,0
2949,657.400024,0
2950,651.98999,0
2951,654.719971,0
2952,655.609985,0
2953,649.440002,0
2954,655.679993,0
2955,663.76001,0
2956,663.809998,0
2957,667.280029,0
2958,671.150024,0
2959,680.539978,0
2960,683.97998,0
2961,682.940002,0
2962,681.469971,0
2963,683,0
2964,687.030029,0
2965,686.47998,0
2966,685.609985,0
2967,685.830017,0
2968,685.859985,0
2969,686.190002,0
2970,687.330017,0
2971,689.080017,0
2972,694.01001,0
2973,692.780029,0
2974,701.460022,0
2975,703.340027,0
2976,700.640015,0
2977,696.73999,0
2978,694.609985,0
2979,700.659973,0
2980,703.539978,0
2981,702.570007,0
2982,704.409973,0
2983,706.98999,0
2984,710.820007,0
2985,709.849976,0
2986,706.570007,0
2987,707.27002,0
2988,702.289978,0
2989,700.919983,0
2990,697.26001,0
2991,701.5,0
2992,700.900024,0
2993,705.27002,0
2994,703.77002,0
2995,706.72998,0
2996,714.140015,0
2997,724.590027,0
2998,727.650024,0
2999,730.820007,0
3000,731.869995,0
3001,729.559998,0
3002,731.130005,0
3003,735.880005,0
3004,737.619995,0
3005,737.02002,0
3006,742.159973,0
3007,743.950012,0
3008,742.75,0
3009,748.72998,0
3010,757.030029,0
3011,755.960022,0
3012,755,0
3013,757.02002,0
3014,756.559998,0
3015,748.280029,0
3016,745.099976,0
3017,744.380005,0
3018,739.599976,0
3019,749.76001,0
3020,747.539978,0
3021,740.72998,0
3022,729.299988,0
3023,728.640015,0
3024,720.97998,0
3025,726.039978,0
3026,731.539978,0
3027,745.76001,0
3028,748.869995,0
3029,746.919983,0
3030,751.030029,0
3031,755.820007,0
3032,756.789978,0
3033,753.849976,0
3034,740.73999,0
3035,737.01001,0
3036,748.030029,0
3037,747.650024,0
3038,753.22998,0
3039,748.409973,0
3040,754.849976,0
3041,759.5,0
3042,759.51001,0
3043,768.859985,0
3044,767.200012,0
3045,769.75,0
3046,776.169983,0
3047,776.700012,0
3048,782.719971,0
3049,786.22998,0
3050,777.559998,0
3051,770.52002,0
3052,765.02002,0
3053,765.02002,0
3054,772.5,0
3055,784.169983,0
3056,786.159973,0
3057,786.72998,0
3058,789.26001,0
3059,778.280029,0
3060,780.150024,0
3061,789.559998,0
3062,785.429993,0
3063,789.590027,0
3064,802.77002,0
3065,811.820007,0
3066,808.47998,0
3067,816.289978,0
3068,812.48999,0
3069,802.799988,0
3070,801.77002,0
3071,810.280029,0
3072,812.030029,0
3073,805.679993,0
3074,795.070007,0
3075,790.820007,0
3076,795.309998,0
3077,790.950012,0
3078,801.98999,0
3079,798.559998,0
3080,804.969971,0
3081,813.650024,0
3082,811.340027,0
3083,804.26001,0
3084,789.559998,0
3085,793.169983,0
3086,795.710022,0
3087,789.659973,0
3088,785.77002,0
3089,782.650024,0
3090,784.099976,0
3091,790.890015,0
3092,789.070007,0
3093,790.5,0
3094,773.880005,0
3095,757.119995,0
3096,759.640015,0
3097,750.109985,0
3098,750.320007,0
3099,757.900024,0
3100,762.130005,0
3101,766.119995,0
3102,760.599976,0
3103,758.340027,0
3104,737.650024,0
3105,743.72998,0
3106,754.719971,0
3107,763.530029,0
3108,761.77002,0
3109,766.340027,0
3110,760.369995,0
3111,774.609985,0
3112,773.640015,0
3113,771.179993,0
3114,765.369995,0
3115,772.960022,0
3116,794.049988,0
3117,801.340027,0
3118,798.530029,0
3119,812.969971,0
3120,830.289978,0
3121,827.76001,0
3122,815.619995,0
3123,820.26001,0
3124,824.780029,0
3125,837.659973,0
3126,833.130005,0
3127,836.039978,0
3128,841.880005,0
3129,829.75,0
3130,833.27002,0
3131,841.659973,0
3132,839.349976,0
3133,835.659973,0
3134,847.030029,0
3135,849.710022,0
3136,847.210022,0
3137,844.080017,0
3138,848.280029,0
3139,846.359985,0
3140,845.47998,0
3141,840.109985,0
3142,843.429993,0
3143,858.01001,0
3144,862.909973,0
3145,865.27002,0
3146,869.570007,0
3147,883.460022,0
3148,893.27002,0
3149,893.900024,0
3150,894.419983,0
3151,889.059998,0
3152,897.98999,0
3153,898.700012,0
3154,878.619995,0
3155,896.340027,0
3156,888.98999,0
3157,883.679993,0
3158,887.299988,0
3159,885.140015,0
3160,891.030029,0
3161,904.030029,0
3162,916.919983,0
3163,912.200012,0
3164,918.75,0
3165,907.539978,0
3166,913.780029,0
3167,916.679993,0
3168,918.380005,0
3169,925.76001,0
3170,936.590027,0
3171,931.609985,0
3172,915.299988,0
3173,912.940002,0
3174,933.97998,0
3175,936.559998,0
3176,940.299988,0
3177,938.789978,0
3178,936.450012,0
3179,942.289978,0
3180,952.289978,0
3181,954.309998,0
3182,947.140015,0
3183,950.299988,0
3184,952.369995,0
3185,960.320007,0
3186,951.190002,0
3187,933.539978,0
3188,937,0
3189,926.530029,0
3190,922.02002,0
3191,924.77002,0
3192,900.809998,0
3193,912.48999,0
3194,926.01001,0
3195,939.349976,0
3196,925.049988,0
3197,923.539978,0
3198,920.159973,0
3199,913.02002,0
3200,913.700012,0
3201,903.669983,0
3202,899.469971,0
3203,927.580017,0
3204,927.859985,0
3205,930.869995,0
3206,929.049988,0
3207,931.200012,0
3208,933.619995,0
3209,919.030029,0
3210,912.590027,0
3211,923.909973,0
3212,919.77002,0
3213,945.640015,0
3214,943,0
3215,947.289978,0
3216,950.51001,0
3217,955.429993,0
3218,951.929993,0
3219,944.47998,0
3220,937.909973,0
3221,945.219971,0
3222,953.340027,0
3223,947.280029,0
3224,955.409973,0
3225,960.460022,0
3226,965.030029,0
3227,972.690002,0
3228,983.119995,0
3229,973.840027,0
3230,970.619995,0
3231,966.97998,0
3232,968.099976,0
3233,970.280029,0
3234,965.719971,0
3235,955.25,0
3236,944.159973,0
3237,955.609985,0
3238,972.280029,0
3239,968.48999,0
3240,950.690002,0
3241,941.640015,0
3242,876.98999,0
3243,921.849976,0
3244,919.159973,0
3245,903.679993,0
3246,914.619995,0
3247,938.98999,0
3248,940.76001,0
3249,942.76001,0
3250,938.030029,0
3251,927.51001,0
3252,921.130005,0
3253,923.780029,0
3254,905.960022,0
3255,916.659973,0
3256,928.349976,0
3257,946.200012,0
3258,938.22998,0
3259,944.590027,0
3260,958.97998,0
3261,963.090027,0
3262,946.669983,0
3263,950.820007,0
3264,951.640015,0
3265,955.400024,0
3266,974.77002,0
3267,971.679993,0
3268,976.77002,0
3269,973.099976,0
3270,983.789978,0
3271,982.369995,0
3272,975.780029,0
3273,969.789978,0
3274,954.940002,0
3275,953.390015,0
3276,963.390015,0
3277,968.039978,0
3278,965.539978,0
3279,955.299988,0
3280,946.780029,0
3281,953.700012,0
3282,939.130005,0
3283,932.700012,0
3284,936.460022,0
3285,953.349976,0
3286,970.840027,0
3287,970.429993,0
3288,975.039978,0
3289,977.070007,0
3290,966.580017,0
3291,964,0
3292,956.049988,0
3293,927.690002,0
3294,939.210022,0
3295,952.119995,0
3296,957.940002,0
3297,950.72998,0
3298,961.51001,0
3299,978.599976,0
3300,970.809998,0
3301,963.039978,0
3302,957.590027,0
3303,956.950012,0
3304,969.02002,0
3305,977.460022,0
3306,985.48999,0
3307,980.280029,0
3308,1001.27002,0
3309,1006,0
3310,1006.900024,0
3311,1003.539978,0
3312,1012.460022,0
3313,1010.73999,0
3314,1019.01001,0
3315,1020.01001,0
3316,1024.140015,0
3317,1020.090027,0
3318,1022.76001,0
3319,1032.079956,0
3320,1028.280029,0
3321,1034.209961,0
3322,1038.140015,0
3323,1030.560059,0
3324,1042.900024,0
3325,1048.670044,0
3326,1049.339966,0
3327,1047.699951,0
3328,1052.02002,0
3329,1047.329956,0
3330,1035.050049,0
3331,1055.689941,0
3332,1052.310059,0
3333,1064.25,0
3334,1068.469971,0
3335,1069.920044,0
3336,1068.609985,0
3337,1079.27002,0
3338,1080.449951,0
3339,1085.52002,0
3340,1089.73999,0
3341,1099.160034,0
3342,1095.550049,0
3343,1105.650024,0
3344,1101.930054,0
3345,1100.800049,0
3346,1095.439941,0
3347,1093.599976,0
3348,1101.75,0
3349,1108.150024,0
3350,1120.01001,0
3351,1122.699951,0
3352,1121.380005,0
3353,1109.550049,0
3354,1101.650024,0
3355,1110.670044,0
3356,1109.689941,0
3357,1115.75,0
3358,1119.319946,0
3359,1108.170044,0
3360,1122.719971,0
3361,1123.650024,0
3362,1126.670044,0
3363,1130.540039,0
3364,1119.579956,0
3365,1107.900024,0
3366,1086.540039,0
3367,1085.109985,0
3368,1094.619995,0
3369,1111.75,0
3370,1121,0
3371,1122.069946,0
3372,1115.5,0
3373,1104.920044,0
3374,1095.140015,0
3375,1108.140015,0
3376,1106.640015,0
3377,1115.790039,0
3378,1118.859985,0
3379,1117.369995,0
3380,1108.72998,0
3381,1105.819946,0
3382,1109.52002,0
3383,1119.060059,0
3384,1114.640015,0
3385,1110.469971,0
3386,1094.02002,0
3387,1092.22998,0
3388,1097.599976,0
3389,1090.819946,0
3390,1090.97998,0
3391,1093.219971,0
3392,1082.72998,0
3393,1094.829956,0
3394,1113.859985,0
3395,1115.719971,0
3396,1118.410034,0
3397,1112.280029,0
3398,1094.579956,0
3399,1098.839966,0
3400,1077.01001,0
3401,1087.589966,0
3402,1107.109985,0
3403,1106.369995,0
3404,1100.650024,0
3405,1103.209961,0
3406,1119.48999,0
3407,1132.880005,0
3408,1129.280029,0
3409,1133.199951,0
3410,1138.48999,0
3411,1133.839966,0
3412,1148.560059,0
3413,1146.420044,0
3414,1157.329956,0
3415,1154.660034,0
3416,1166.380005,0
3417,1158.560059,0
3418,1164.329956,0
3419,1165.189941,0
3420,1177.579956,0
3421,1174.810059,0
3422,1183.98999,0
3423,1186.75,0
3424,1184.099976,0
3425,1165.069946,0
3426,1164.079956,0
3427,1139.75,0
3428,1140.800049,0
3429,1147.27002,0
3430,1130.23999,0
3431,1125.209961,0
3432,1142.949951,0
3433,1120.670044,0
3434,1112.439941,0
3435,1072.119995,0
3436,1081.430054,0
3437,1089.630005,0
3438,1089.449951,0
3439,1083.140015,0
3440,1068.97998,0
3441,1084.219971,0
3442,1074.910034,0
3443,1062.75,0
3444,1083.670044,0
3445,1101.199951,0
3446,1098.060059,0
3447,1091.599976,0
3448,1081.23999,0
3449,1088.140015,0
3450,1092.849976,0
3451,1084.189941,0
3452,1042.589966,0
3453,1027.140015,0
3454,957.280029,0
3455,994.26001,0
3456,990.47998,0
3457,982.26001,0
3458,973.890015,0
3459,1023.460022,0
3460,1006.200012,0
3461,980.190002,0
3462,1009.059998,0
3463,1029.719971,0
3464,1037.680054,0
3465,1045.47998,0
3466,1018.869995,0
3467,1020.090027,0
3468,1023.890015,0
3469,1029.630005,0
3470,1066.089966,0
3471,1042.719971,0
3472,1044.75,0
3473,1048.689941,0
3474,1049.02002,0
3475,1017.01001,0
3476,986.390015,0
3477,1002.599976,0
3478,988.559998,0
3479,984.590027,0
3480,970.679993,0
3481,959.440002,0
3482,984.390015,0
3483,997.710022,0
3484,994.799988,0
3485,1005.530029,0
3486,1047.48999,0
3487,1056.420044,0
3488,1062.390015,0
3489,1063.930054,0
3490,1069.920044,0
3491,1078.47998,0
3492,1070.670044,0
3493,1072.319946,0
3494,1065.339966,0
3495,1068.089966,0
3496,1085.930054,0
3497,1098.670044,0
3498,1111.599976,0
3499,1110.839966,0
3500,1118.670044,0
3501,1133.849976,0
3502,1141.01001,0
3503,1130.199951,0
3504,1128.26001,0
3505,1120.969971,0
3506,1117.689941,0
3507,1125.719971,0
3508,1135.869995,0
3509,1139.319946,0
3510,1144.47998,0
3511,1152.609985,0
3512,1163.550049,0
3513,1188.209961,0
3514,1182.98999,0
3515,1186.869995,0
3516,1192.329956,0
3517,1163.630005,0
3518,1175.280029,0
3519,1171.25,0
3520,1150.140015,0
3521,1176.73999,0
3522,1187.699951,0
3523,1181.380005,0
3524,1183.48999,0
3525,1165.02002,0
3526,1166.459961,0
3527,1141.199951,0
3528,1162.829956,0
3529,1161.939941,0
3530,1179.97998,0
3531,1188.030029,0
3532,1202.839966,0
3533,1203.569946,0
3534,1228.540039,0
3535,1226.27002,0
3536,1225.48999,0
3537,1241.810059,0
3538,1231.930054,0
3539,1229.22998,0
3540,1228.099976,0
3541,1244.780029,0
3542,1272.339966,0
3543,1269.72998,0
3544,1275.089966,0
3545,1263.880005,0
3546,1239.51001,0
3547,1234.400024,0
3548,1212.189941,0
3549,1243.26001,0
3550,1252,0
3551,1256.619995,0
3552,1235.160034,0
3553,1225.189941,0
3554,1233.97998,0
3555,1252.310059,0
3556,1243.170044,0
3557,1265.369995,0
3558,1279.640015,0
3559,1273,0
3560,1261.98999,0
3561,1272.069946,0
3562,1248.48999,0
3563,1239.400024,0
3564,1243.77002,0
3565,1216.140015,0
3566,1223.550049,0
3567,1254.040039,0
3568,1230.130005,0
3569,1241.869995,0
3570,1224.030029,0
3571,1237.280029,0
3572,1239.219971,0
3573,1272.140015,0
3574,1271.180054,0
3575,1253.410034,0
3576,1245.02002,0
3577,1238.329956,0
3578,1236.160034,0
3579,1225.5,0
3580,1227.699951,0
3581,1246.640015,0
3582,1275.469971,0
3583,1282.72998,0
3584,1279.839966,0
3585,1286.839966,0
3586,1297.680054,0
3587,1294.589966,0
3588,1307.26001,0
3589,1306.380005,0
3590,1297.819946,0
3591,1316.550049,0
3592,1299.290039,0
3593,1297.01001,0
3594,1262.140015,0
3595,1268.589966,0
3596,1289.98999,0
3597,1282.800049,0
3598,1310.170044,0
3599,1300.75,0
3600,1286.369995,0
3601,1293.719971,0
3602,1321.119995,0
3603,1317.890015,0
3604,1326.890015,0
3605,1343.97998,0
3606,1348.349976,0
3607,1358.630005,0
3608,1349.819946,0
3609,1328.439941,0
3610,1322.849976,0
3611,1319,0
3612,1289.47998,0
3613,1306.170044,0
3614,1336.119995,0
3615,1358.819946,0
3616,1356.849976,0
3617,1360.040039,0
3618,1362.800049,0
3619,1350.910034,0
3620,1342.829956,0
3621,1335.180054,0
3622,1354.630005,0
3623,1332,0
3624,1347.310059,0
3625,1332.050049,0
3626,1345,0
3627,1340.300049,0
3628,1355.609985,0
3629,1364,0
3630,1367.560059,0
3631,1337.800049,0
3632,1339.48999,0
3633,1333.319946,0
3634,1344.22998,0
3635,1338.829956,0
3636,1330.290039,0
3637,1306.650024,0
3638,1284.400024,0
3639,1304.76001,0
3640,1281.410034,0
3641,1301.839966,0
3642,1294.26001,0
3643,1294.810059,0
3644,1299.540039,0
3645,1327.75,0
3646,1334.52002,0
3647,1317.329956,0
3648,1318.640015,0
3649,1302.819946,0
3650,1293.640015,0
3651,1294,0
3652,1301.160034,0
3653,1330.410034,0
3654,1339.900024,0
3655,1342.839966,0
3656,1349,0
3657,1335.880005,0
3658,1333.060059,0
3659,1315.780029,0
3660,1315.310059,0
3661,1331.349976,0
3662,1351.449951,0
3663,1372.709961,0
3664,1380.959961,0
3665,1391.219971,0
3666,1388.119995,0
3667,1395.859985,0
3668,1394.420044,0
3669,1403.280029,0
3670,1399.099976,0
3671,1393.560059,0
3672,1398.170044,0
3673,1409.619995,0
3674,1418.780029,0
3675,1407.650024,0
3676,1377.099976,0
3677,1379.290039,0
3678,1360.969971,0
3679,1356.939941,0
3680,1347.76001,0
3681,1362.839966,0
3682,1365.400024,0
3683,1341.030029,0
3684,1328.719971,0
3685,1328.050049,0
3686,1322.180054,0
3687,1305.329956,0
3688,1313.709961,0
3689,1300.290039,0
3690,1297.800049,0
3691,1281.430054,0
3692,1301.930054,0
3693,1298.160034,0
3694,1327.680054,0
3695,1330.77002,0
3696,1344.160034,0
3697,1332.839966,0
3698,1323.589966,0
3699,1336.609985,0
3700,1360.219971,0
3701,1363.5,0
3702,1381.790039,0
3703,1362.01001,0
3704,1348.27002,0
3705,1324.02002,0
3706,1320.410034,0
3707,1331.069946,0
3708,1319.109985,0
3709,1357.23999,0
3710,1350.449951,0
3711,1344.150024,0
3712,1347.660034,0
3713,1351.660034,0
3714,1344.130005,0
3715,1336.290039,0
3716,1317.969971,0
3717,1318.47998,0
3718,1335.420044,0
3719,1335.530029,0
3720,1307.579956,0
3721,1310.51001,0
3722,1280.410034,0
3723,1277.359985,0
3724,1283.310059,0
3725,1282.199951,0
3726,1268.369995,0
3727,1282.709961,0
3728,1282.810059,0
3729,1304.599976,0
3730,1301.349976,0
3731,1325.400024,0
3732,1317.640015,0
3733,1336.02002,0
3734,1335.209961,0
3735,1313.040039,0
3736,1285.550049,0
3737,1283.420044,0
3738,1247.410034,0
3739,1254.130005,0
3740,1261.319946,0
3741,1289.430054,0
3742,1283.609985,0
3743,1301.650024,0
3744,1293.630005,0
3745,1281.910034,0
3746,1296.709961,0
3747,1342.439941,0
3748,1362.930054,0
3749,1354.119995,0
3750,1347.73999,0
3751,1354.930054,0
3752,1362.640015,0
3753,1370.22998,0
3754,1377.01001,0
3755,1365.280029,0
3756,1373.459961,0
3757,1381.459961,0
3758,1396.060059,0
3759,1394.390015,0
3760,1420.069946,0
3761,1410.709961,0
3762,1424.939941,0
3763,1422,0
3764,1420.939941,0
3765,1404.640015,0
3766,1417.079956,0
3767,1416.619995,0
3768,1407.829956,0
3769,1388.910034,0
3770,1397.719971,0
3771,1409.040039,0
3772,1433.300049,0
3773,1423.329956,0
3774,1409.170044,0
3775,1403.880005,0
3776,1408.109985,0
3777,1417.040039,0
3778,1415.219971,0
3779,1403.170044,0
3780,1413.329956,0
3781,1418.780029,0
3782,1421.030029,0
3783,1418.089966,0
3784,1433.430054,0
3785,1436.130005,0
3786,1458.339966,0
3787,1457.099976,0
3788,1457.660034,0
3789,1463.459961,0
3790,1464.469971,0
3791,1469.25,0
3792,1455.219971,0
3793,1399.420044,0
3794,1402.109985,0
3795,1403.449951,0
3796,1441.469971,0
3797,1457.599976,0
3798,1438.560059,0
3799,1432.25,0
3800,1449.680054,0
3801,1465.150024,0
3802,1455.140015,0
3803,1455.900024,0
3804,1445.569946,0
3805,1441.359985,0
3806,1401.530029,0
3807,1410.030029,0
3808,1404.089966,0
3809,1398.560059,0
3810,1360.160034,0
3811,1394.459961,0
3812,1409.280029,0
3813,1409.119995,0
3814,1424.969971,0
3815,1424.369995,0
3816,1424.23999,0
3817,1441.719971,0
3818,1411.709961,0
3819,1416.829956,0
3820,1387.119995,0
3821,1389.939941,0
3822,1402.050049,0
3823,1387.670044,0
3824,1388.26001,0
3825,1346.089966,0
3826,1352.170044,0
3827,1360.689941,0
3828,1353.430054,0
3829,1333.359985,0
3830,1348.050049,0
3831,1366.420044,0
3832,1379.189941,0
3833,1381.76001,0
3834,1409.170044,0
3835,1391.280029,0
3836,1355.619995,0
3837,1366.699951,0
3838,1401.689941,0
3839,1395.069946,0
3840,1383.619995,0
3841,1359.150024,0
3842,1392.140015,0
3843,1458.469971,0
3844,1464.469971,0
3845,1456.630005,0
3846,1493.869995,0
3847,1500.640015,0
3848,1527.349976,0
3849,1527.459961,0
3850,1523.859985,0
3851,1507.72998,0
3852,1508.52002,0
3853,1487.920044,0
3854,1498.579956,0
3855,1505.969971,0
3856,1494.72998,0
3857,1487.369995,0
3858,1501.339966,0
3859,1516.349976,0
3860,1504.459961,0
3861,1500.589966,0
3862,1467.170044,0
3863,1440.51001,0
3864,1356.560059,0
3865,1401.439941,0
3866,1441.609985,0
3867,1427.469971,0
3868,1434.540039,0
3869,1429.859985,0
3870,1477.439941,0
3871,1460.98999,0
3872,1464.920044,0
3873,1452.430054,0
3874,1468.25,0
3875,1446.290039,0
3876,1415.099976,0
3877,1409.569946,0
3878,1432.630005,0
3879,1424.170044,0
3880,1412.140015,0
3881,1383.050049,0
3882,1407.810059,0
3883,1420.959961,0
3884,1452.359985,0
3885,1466.040039,0
3886,1447.800049,0
3887,1437.209961,0
3888,1406.949951,0
3889,1400.719971,0
3890,1373.859985,0
3891,1399.050049,0
3892,1381.52002,0
3893,1378.02002,0
3894,1422.449951,0
3895,1420.599976,0
3896,1448.810059,0
3897,1477.26001,0
3898,1467.630005,0
3899,1457.839966,0
3900,1471.359985,0
3901,1461.670044,0
3902,1456.949951,0
3903,1446,0
3904,1469.439941,0
3905,1470.540039,0
3906,1478.72998,0
3907,1464.459961,0
3908,1486,0
3909,1475.949951,0
3910,1479.130005,0
3911,1452.180054,0
3912,1441.47998,0
3913,1455.310059,0
3914,1450.550049,0
3915,1454.819946,0
3916,1442.390015,0
3917,1454.599976,0
3918,1469.540039,0
3919,1446.22998,0
3920,1456.670044,0
3921,1478.900024,0
3922,1475.619995,0
3923,1480.880005,0
3924,1492.920044,0
3925,1495.839966,0
3926,1509.97998,0
3927,1510.48999,0
3928,1493.73999,0
3929,1481.959961,0
3930,1495.569946,0
3931,1480.189941,0
3932,1464.290039,0
3933,1474.469971,0
3934,1452.420044,0
3935,1449.619995,0
3936,1419.890015,0
3937,1430.829956,0
3938,1438.099976,0
3939,1438.699951,0
3940,1452.560059,0
3941,1462.930054,0
3942,1479.319946,0
3943,1482.800049,0
3944,1472.869995,0
3945,1460.25,0
3946,1471.839966,0
3947,1491.560059,0
3948,1484.430054,0
3949,1479.849976,0
3950,1496.069946,0
3951,1491.719971,0
3952,1499.47998,0
3953,1498.130005,0
3954,1505.969971,0
3955,1508.310059,0
3956,1506.449951,0
3957,1514.089966,0
3958,1509.839966,0
3959,1502.589966,0
3960,1517.680054,0
3961,1520.77002,0
3962,1507.079956,0
3963,1492.25,0
3964,1502.51001,0
3965,1494.5,0
3966,1489.26001,0
3967,1481.98999,0
3968,1484.910034,0
3969,1480.869995,0
3970,1465.810059,0
3971,1444.51001,0
3972,1459.900024,0
3973,1451.339966,0
3974,1449.050049,0
3975,1448.719971,0
3976,1439.030029,0
3977,1427.209961,0
3978,1426.569946,0
3979,1458.290039,0
3980,1436.51001,0
3981,1436.22998,0
3982,1426.459961,0
3983,1434.319946,0
3984,1436.280029,0
3985,1408.98999,0
3986,1402.030029,0
3987,1387.02002,0
3988,1364.589966,0
3989,1329.780029,0
3990,1374.170044,0
3991,1374.619995,0
3992,1349.969971,0
3993,1342.130005,0
3994,1388.76001,0
3995,1396.930054,0
3996,1395.780029,0
3997,1398.130005,0
3998,1364.900024,0
3999,1364.439941,0
4000,1379.579956,0
4001,1398.660034,0
4002,1429.400024,0
4003,1421.219971,0
4004,1428.319946,0
4005,1426.689941,0
4006,1432.189941,0
4007,1431.869995,0
4008,1409.280029,0
4009,1400.140015,0
4010,1365.97998,0
4011,1351.26001,0
4012,1382.949951,0
4013,1389.810059,0
4014,1372.319946,0
4015,1367.719971,0
4016,1342.619995,0
4017,1347.349976,0
4018,1322.359985,0
4019,1341.77002,0
4020,1348.969971,0
4021,1336.089966,0
4022,1341.930054,0
4023,1314.949951,0
4024,1315.22998,0
4025,1324.969971,0
4026,1376.540039,0
4027,1351.459961,0
4028,1343.550049,0
4029,1369.890015,0
4030,1380.199951,0
4031,1371.180054,0
4032,1359.98999,0
4033,1340.930054,0
4034,1312.150024,0
4035,1322.73999,0
4036,1305.599976,0
4037,1264.73999,0
4038,1274.859985,0
4039,1305.949951,0
4040,1315.189941,0
4041,1328.920044,0
4042,1334.219971,0
4043,1320.280029,0
4044,1283.27002,0
4045,1347.560059,0
4046,1333.339966,0
4047,1298.349976,0
4048,1295.859985,0
4049,1300.800049,0
4050,1313.27002,0
4051,1326.819946,0
4052,1318.550049,0
4053,1326.650024,0
4054,1329.469971,0
4055,1347.969971,0
4056,1342.540039,0
4057,1342.900024,0
4058,1360.400024,0
4059,1364.300049,0
4060,1357.51001,0
4061,1354.949951,0
4062,1364.170044,0
4063,1373.72998,0
4064,1366.01001,0
4065,1373.469971,0
4066,1349.469971,0
4067,1354.310059,0
4068,1352.26001,0
4069,1340.890015,0
4070,1332.530029,0
4071,1314.76001,0
4072,1330.310059,0
4073,1318.800049,0
4074,1315.920044,0
4075,1326.609985,0
4076,1301.530029,0
4077,1278.939941,0
4078,1255.27002,0
4079,1252.819946,0
4080,1245.859985,0
4081,1267.650024,0
4082,1257.939941,0
4083,1239.939941,0
4084,1241.22998,0
4085,1234.180054,0
4086,1241.410034,0
4087,1253.800049,0
4088,1261.890015,0
4089,1264.73999,0
4090,1233.420044,0
4091,1180.160034,0
4092,1197.660034,0
4093,1166.709961,0
4094,1173.560059,0
4095,1150.530029,0
4096,1170.810059,0
4097,1142.619995,0
4098,1122.140015,0
4099,1117.579956,0
4100,1139.829956,0
4101,1152.689941,0
4102,1182.170044,0
4103,1153.290039,0
4104,1147.949951,0
4105,1160.329956,0
4106,1145.869995,0
4107,1106.459961,0
4108,1103.25,0
4109,1151.439941,0
4110,1128.430054,0
4111,1137.589966,0
4112,1168.380005,0
4113,1165.890015,0
4114,1183.5,0
4115,1179.680054,0
4116,1191.810059,0
4117,1238.160034,0
4118,1253.689941,0
4119,1242.97998,0
4120,1224.359985,0
4121,1209.469971,0
4122,1228.75,0
4123,1234.52002,0
4124,1253.050049,0
4125,1249.459961,0
4126,1266.439941,0
4127,1267.430054,0
4128,1248.579956,0
4129,1266.609985,0
4130,1263.51001,0
4131,1261.199951,0
4132,1255.540039,0
4133,1255.180054,0
4134,1245.670044,0
4135,1248.920044,0
4136,1249.439941,0
4137,1284.98999,0
4138,1288.48999,0
4139,1291.959961,0
4140,1312.829956,0
4141,1309.380005,0
4142,1289.050049,0
4143,1293.170044,0
4144,1277.890015,0
4145,1267.930054,0
4146,1248.079956,0
4147,1255.819946,0
4148,1260.670044,0
4149,1267.109985,0
4150,1283.569946,0
4151,1270.030029,0
4152,1276.959961,0
4153,1264.959961,0
4154,1254.390015,0
4155,1255.849976,0
4156,1241.599976,0
4157,1219.869995,0
4158,1214.359985,0
4159,1208.430054,0
4160,1212.579956,0
4161,1223.140015,0
4162,1237.040039,0
4163,1225.349976,0
4164,1218.599976,0
4165,1216.76001,0
4166,1211.069946,0
4167,1226.199951,0
4168,1224.380005,0
4169,1236.719971,0
4170,1234.449951,0
4171,1219.23999,0
4172,1190.589966,0
4173,1198.780029,0
4174,1181.52002,0
4175,1180.180054,0
4176,1208.140015,0
4177,1215.680054,0
4178,1202.449951,0
4179,1214.439941,0
4180,1207.709961,0
4181,1215.02002,0
4182,1210.849976,0
4183,1191.030029,0
4184,1171.650024,0
4185,1190.48999,0
4186,1202.930054,0
4187,1205.819946,0
4188,1204.52002,0
4189,1211.22998,0
4190,1215.930054,0
4191,1220.75,0
4192,1214.349976,0
4193,1200.47998,0
4194,1204.400024,0
4195,1183.530029,0
4196,1183.430054,0
4197,1190.160034,0
4198,1191.290039,0
4199,1186.72998,0
4200,1178.02002,0
4201,1181.660034,0
4202,1161.969971,0
4203,1171.410034,0
4204,1157.26001,0
4205,1165.310059,0
4206,1162.089966,0
4207,1184.930054,0
4208,1179.209961,0
4209,1161.51001,0
4210,1148.560059,0
4211,1129.030029,0
4212,1133.579956,0
4213,1132.939941,0
4214,1131.73999,0
4215,1106.400024,0
4216,1085.780029,0
4217,1092.540039,0
4218,1038.77002,0
4219,1032.73999,0
4220,1016.099976,0
4221,984.539978,0
4222,965.799988,0
4223,1003.450012,0
4224,1012.27002,0
4225,1007.039978,0
4226,1018.609985,0
4227,1040.939941,0
4228,1038.550049,0
